사업장명,도로명주소,병상수,입원실수,의료인수,cluster,혼잡도,좌표정보(X),좌표정보(Y)
방그레병원,"인천광역시 미추홀구 인주대로 472, 한맥메디빌딩 지하1~10층 (주안동)",93.0,28.0,35.0,0,보통,172418.983693663,438750.966464516
곧바로병원,"인천광역시 미추홀구 인주대로 458, 승현빌딩 지1,2~11층 (주안동)",95.0,29.0,70.0,0,여유,172283.891205953,438750.099653227
저스트병원,"인천광역시 미추홀구 석정로 21, 4~7층 (숭의동)",80.0,23.0,52.0,0,여유,168262.30072729,440012.749762569
서울이왕병원,"인천광역시 미추홀구 미추홀대로 702, 효광빌딩 2,3,4,7,8층 (주안동)",70.0,20.0,53.0,0,여유,171677.632217808,439803.634728024
주안퍼스트병원,"인천광역시 미추홀구 경원대로 768, 삼보빌딩 2~5층 (주안동)",88.0,34.0,20.0,0,혼잡,172514.469020042,438845.856061564
고은여성병원,인천광역시 미추홀구 독배로 463 (숭의동),37.0,20.0,16.0,0,보통,168710.423414293,439826.602521271
알엠병원,인천광역시 미추홀구 한나루로 446 (학익동),136.0,27.0,49.0,0,보통,170518.173408914,438340.999906998
W(더블유)여성병원,"인천광역시 미추홀구 인주대로 400, 제일여성병원 2층 일부, 3-5층, 8층 (주안동)",60.0,40.0,29.0,0,보통,171690.387974304,438809.96779308
나래병원,"인천광역시 연수구 청능대로 69, 나래병원 (청학동)",60.0,23.0,15.0,0,혼잡,171081.625947145,434928.244784018
경인권역재활병원,인천광역시 연수구 원인재로 263 (연수동),120.0,36.0,37.0,0,혼잡,172451.438069673,435193.972697616
인천적십자병원,"인천광역시 연수구 원인재로 263 (연수동, 인천적십자병원)",122.0,42.0,84.0,0,여유,172451.438069673,435193.972697616
서울바른척도병원,"인천광역시 남동구 구월로 233, 1층일부,2~5층 전체호 (구월동)",55.0,12.0,38.0,0,여유,174848.239654252,439402.396373534
글로벌365mc병원,"인천광역시 남동구 예술로 138, 이토타워 413~422호 (구월동)",30.0,11.0,7.0,0,혼잡,173473.832260562,438272.102552924
국제바로병원,"인천광역시 남동구 석정로 518, 1층일부, 2층일부 ~ 9층 (간석동)",144.0,45.0,100.0,0,여유,172800.382749668,440404.289677575
연세와병원,"인천광역시 남동구 정각로 2, 인천연세와병원 본관 지1층, 2~8층, 별관 1~4층, 옥탑 1~2층 (구월동)",79.0,25.0,58.0,0,여유,173579.941731897,439238.699289986
일등병원,"인천광역시 남동구 구월로 311, 2층 (만수동)",30.0,9.0,15.0,0,보통,175652.596588598,439334.462750803
정담병원,"인천광역시 남동구 구월남로 153, W 타워 3,4,5,6(일부층 (구월동)",40.0,14.0,20.0,0,보통,173967.570731385,439063.091920873
서울이룸병원,"인천광역시 남동구 구월로 241, 1~5층 전체호 (구월동, 이룸메디컬)",68.0,20.0,3.0,0,혼잡,174920.213821527,439391.038034496
모두병원,"인천광역시 남동구 논고개로 88, 외 논고개로90 3층호 (논현동, 지하1층전부,1층일부,2,3,4,5,6,7층전부)",65.0,15.0,35.0,0,보통,175670.497723462,433088.495548583
올림피아병원,"인천광역시 남동구 호구포로 836, 구월프라자 1~3,5,6일부층 (구월동)",164.0,38.0,63.0,0,보통,175152.900988705,439453.427198328
대찬병원,"인천광역시 남동구 인주대로 590, 1층일부, 2~8층, 9층일부 (구월동)",99.0,26.0,95.0,0,여유,173606.306627898,438661.737707477
전병원,"인천광역시 남동구 인주대로 845, 847, 하촌로 4-20동 (만수동, 신성빌딩)",136.0,38.0,22.0,0,혼잡,176157.580019437,438541.585275979
미추홀병원,인천광역시 남동구 남동대로799번길 25 (구월동),237.0,52.0,94.0,0,보통,173961.958719872,439102.394795818
브래덤재활병원,"인천광역시 남동구 예술로192번길 36 (구월동, 지하1층~지하3층, 지상1층일부, 2층~9층)",180.0,42.0,66.0,0,보통,173673.674794976,438784.459577679
새봄여성병원,인천광역시 부평구 마장로 316 (산곡동),38.0,30.0,19.0,0,보통,173733.271386393,444929.553256494
안은의료재단 부평세림병원,"인천광역시 부평구 부평대로 175 (청천동, 세림병원)",254.0,58.0,41.0,0,혼잡,175145.144875565,444990.377177239
글로리병원,"인천광역시 부평구 길주로 655, 1층~11층 (삼산동, 글로리타워)",382.0,89.0,56.0,0,혼잡,176534.072684385,445027.797655318
의)상원의료재단부평힘찬병원,인천광역시 부평구 장제로 78 (부평동),152.0,32.0,114.0,0,여유,176087.720631144,443393.448467573
의료법인나누리의료재단나누리병원,인천광역시 부평구 장제로 156 (부평동),161.0,36.0,123.0,0,여유,176144.987298121,444179.009318507
나다의료재단 소망병원,인천광역시 부평구 장제로 137 (부평동),30.0,7.0,3.0,0,혼잡,176045.363790294,443951.28362707
가톨릭대학교 인천성모병원,인천광역시 부평구 동수로 56 (부평동),717.0,164.0,246.0,1,보통,175622.257385639,442491.782160183
의료법인한길의료재단한길안과병원,"인천광역시 부평구 부평대로 35, 1층일부,2층~10층 (부평동, 정명빌딩)",81.0,25.0,146.0,0,여유,175376.699141876,443629.814792655
다인이비인후과병원,"인천광역시 부평구 경원대로 1242, 지하1(일부)층, 1(일부)층, 3층, 4(일부)층, 5층, 6층, 7(일부)층 우암빌딩 (산곡동)",30.0,16.0,30.0,0,여유,174179.185186924,442871.866605984
근로복지공단인천병원,인천광역시 부평구 무네미로 446 (구산동),280.0,80.0,221.0,0,여유,178160.812854333,441588.947019173
연세백퍼센트병원,"인천광역시 부평구 부평문화로 87, 7~9층 10층 일부(1001~1005, 1007~1008)호 (부평동)",66.0,20.0,49.0,0,여유,175699.54264801,443623.175844105
인천하이병원,인천광역시 계양구 경명대로 1107 (계산동),72.0,18.0,50.0,0,여유,176075.33053756,449068.841011664
인천마디병원,인천광역시 계양구 계양대로 204 (계산동),74.0,20.0,51.0,0,여유,175454.563070185,448906.453306532
효성병원,인천광역시 계양구 안남로 538 (효성동),181.0,37.0,57.0,0,혼잡,174417.771187534,447670.539638233
인천더드림병원,인천광역시 계양구 계양대로 123(작전동),80.0,23.0,57.0,0,여유,175381.027365819,448131.664251626
서송병원,"인천광역시 계양구 경명대로972번길 9, 계산종합의료단지 A,B동 전체호 (계산동)",432.0,114.0,205.0,0,보통,174518.138976255,449052.018196719
오케이병원,"인천광역시 계양구 장제로 676, 오케이병원 2~7층 (작전동)",63.0,17.0,19.0,0,혼잡,176392.789045281,447368.564476959
한마음병원,"인천광역시 계양구 계양대로 51, 한마음병원 지하1~5층 (작전동)",31.0,14.0,11.0,0,보통,175361.974933892,447382.952006228
나움병원,"인천광역시 서구 청라에메랄드로 99, 지젤엠청라 A동 5층 (청라동)",80.0,29.0,27.0,0,보통,169500.0,447993.88
검단탑병원,인천광역시 서구 청마로19번길 5 (당하동),299.0,61.0,151.0,0,보통,170883.48054897,454518.896711841
인천연세병원,인천광역시 서구 승학로 320 (연희동),200.0,43.0,17.0,0,혼잡,171136.135842238,449831.925294529
노송병원,"인천광역시 서구 가정로 280, 2~5층, 7층 (석남동)",84.0,22.0,30.0,0,보통,170992.565342476,445322.898171679
착한마디병원,"인천광역시 서구 완정로 180, 2,3,4,5층 (마전동, 동화빌딩)",37.0,6.0,18.0,0,보통,169596.481287462,455667.970827915
의료법인해인강화병원,인천광역시 강화군 강화읍 강화대로312번길 11,98.0,24.0,15.0,0,혼잡,155454.735468708,471326.723986966
인천광역시의료원백령병원,"인천광역시 옹진군 백령면 백령로 233, 인천광역시의료원 백령병원",30.0,8.0,13.0,0,보통,-90.9841348230665,498562.395458812
조아진병원,광주광역시 동구 무등로 329 (계림동),58.0,19.0,20.0,0,보통,192558.5078563,184741.724920279
대중병원,광주광역시 동구 제봉로 187 (대인동),178.0,58.0,70.0,0,보통,192325.271533536,183729.68993269
우병원,광주광역시 동구 구성로 271 (계림동),63.0,27.0,7.0,0,혼잡,192598.375822095,184340.126895826
계림병원,광주광역시 동구 중앙로 327 (계림동),68.0,32.0,4.0,0,혼잡,192652.29737251,184644.525403797
더스마트병원,"광주광역시 동구 남문로 689, 지하1층, 2층~9층 (학동)",121.0,42.0,32.0,0,혼잡,193391.477524096,181453.915599891
조선대학교병원,광주광역시 동구 필문대로 365 (서석동),818.0,233.0,748.0,1,여유,193154.84242718,182215.411670262
동명병원,광주광역시 동구 동명로70번길 5(동명동),245.0,78.0,88.0,0,보통,193422.851203042,183493.783319494
메이저병원,"광주광역시 동구 중앙로 339, 2~8층 (계림동)",87.0,49.0,7.0,0,혼잡,192632.710439929,184758.112594242
우리아동병원,광주광역시 서구 풍금로 167 (금호동),43.0,31.0,24.0,0,보통,187098.713848724,181319.004977777
광주효민병원,"광주광역시 서구 하남대로680번길 2, 지상2층 (동천동)",56.0,13.0,4.0,0,혼잡,187783.397608657,185822.013288188
상무효정병원,"광주광역시 서구 상무중앙로 64, 골드메디타워 5층,9층~13층 (치평동)",170.0,45.0,26.0,0,혼잡,186158.840821989,183735.42430581
서광병원,광주광역시 서구 금화로59번길 6 (금호동),200.0,78.0,104.0,0,보통,186776.22292077,181506.92561986
시엘병원,광주광역시 서구 무진대로 957 (광천동),34.0,18.0,18.0,0,보통,189501.203404693,184757.358992085
보라안과병원,"광주광역시 서구 상무자유로 170, 3~7층 (치평동)",30.0,11.0,35.0,0,여유,186505.958891936,183580.645091216
우리들병원,광주광역시 서구 상무대로 811 (치평동),81.0,24.0,38.0,0,보통,186371.280876307,183261.75788041
중앙병원,"광주광역시 서구 상무대로 1084, 4-7층 (화정동)",69.0,25.0,12.0,0,혼잡,189038.937072416,183697.970690602
뉴엔젤병원,"광주광역시 서구 운천로 227, 2,4~6층 (치평동)",70.0,39.0,8.0,0,혼잡,186660.576598214,183743.056684611
화정아동병원,"광주광역시 서구 화운로 129, 2~5층 (화정동)",46.0,30.0,11.0,0,혼잡,188774.432179765,183495.657919397
광주힐병원,"광주광역시 서구 운천로113번길 19-1, 지하~지상4층 (쌍촌동)",96.0,45.0,6.0,0,혼잡,186843.046523255,182720.459865774
더(THE)건강한병원,"광주광역시 서구 송풍로 11, 2~3층 (풍암동)",76.0,31.0,8.0,0,혼잡,187745.98798197,179936.767039634
예스정형외과병원,"광주광역시 서구 죽봉대로 66, 2,3,4층 (농성동)",44.0,15.0,22.0,0,보통,189338.99389417,184445.01303996
문영래 정형외과병원,"광주광역시 서구 운천로 148, 2,3,5층 (쌍촌동)",50.0,16.0,21.0,0,보통,186934.659708642,182977.823606803
소망하나로병원,"광주광역시 서구 월드컵4강로 110, 소망산부인과 1-6층 (화정동)",60.0,21.0,19.0,0,혼잡,188326.297258946,183040.486237659
선한병원,광주광역시 서구 무진대로 975 (광천동),201.0,65.0,69.0,0,보통,189629.892537034,184722.564513145
시원병원,"광주광역시 서구 상무중앙로 64, 3,6~8층 (치평동)",109.0,34.0,8.0,0,혼잡,186158.840821989,183735.42430581
무지개병원,"광주광역시 서구 경열로 122, 1-6층 (양동)",207.0,57.0,15.0,0,혼잡,190725.359940252,183724.772702967
미즈피아병원,광주광역시 서구 시청로 17 (치평동),70.0,43.0,35.0,0,보통,186366.011454047,183445.316205081
광주동림병원,"광주광역시 서구 하남대로 686 (동천동, 동림병원)",84.0,36.0,29.0,0,보통,187876.389427312,185822.057615727
아이퍼스트아동병원,"광주광역시 서구 상무대로 1129, 2~6층 (농성동)",96.0,60.0,51.0,0,보통,189465.021627126,183892.570043954
밝은안과21병원,"광주광역시 서구 무진대로 950 (농성동, 주식회사명안빌딩)",30.0,9.0,19.0,0,여유,189405.241176076,184642.304687198
새희망병원,"광주광역시 남구 효우1로 12, 지하1층 일부, 1층 일부, 501, 601, 701호 (행암동)",95.0,63.0,11.0,0,혼잡,190285.485200705,178138.206540649
서울휴병원,"광주광역시 남구 회재로 1154, 서울휴병원 지하1층, 2층~6층 (주월동)",31.0,12.0,16.0,0,보통,189707.752631698,181269.94441088
미래아동병원,광주광역시 남구 대남대로 131 (봉선동),60.0,41.0,46.0,0,여유,191788.406971164,181628.394835811
광주씨티병원,광주광역시 남구 서문대로654번길 5 (진월동),173.0,43.0,127.0,0,여유,190758.799464037,179853.389439207
가제트병원,"광주광역시 남구 대남대로127번길 5, 가제트병원 (방림동)",80.0,18.0,38.0,0,보통,191850.187176542,181590.597999899
한일병원,"광주광역시 남구 봉선중앙로 137, 한일병원 (봉선동)",99.0,28.0,16.0,0,혼잡,191755.825718171,181585.973204044
예사랑아동병원,광주광역시 남구 서문대로 683 (진월동),94.0,60.0,35.0,0,보통,190679.530645788,180116.610773262
사랑샘병원,"광주광역시 남구 용대로 208, 지하1,지상4~7층 (방림동)",59.0,20.0,19.0,0,혼잡,192396.276458223,181756.090757418
광주참병원,광주광역시 남구 회재로 1244 (주월동),111.0,30.0,25.0,0,혼잡,190554.824392771,181647.054898932
늘푸른병원,광주광역시 남구 금화로 436 (월산동),75.0,27.0,6.0,0,혼잡,190039.601989038,182870.021677358
가람병원,"광주광역시 북구 북문대로 14, 지하1,1~5층 (운암동)",77.0,34.0,5.0,0,혼잡,189347.047837214,186108.107828823
비엔날레병원,"광주광역시 북구 비엔날레로 108, 3,5층 (용봉동)",87.0,40.0,4.0,0,혼잡,189954.584464959,186918.724544673
더나은병원,"광주광역시 북구 첨단연신로108번길 22, 2~5층 (신용동)",85.0,25.0,16.0,0,혼잡,187681.019097935,189800.226856209
빛고을선병원,"광주광역시 북구 무등로 140, 지하1~지상1,3~6,8~9층 (신안동)",150.0,45.0,25.0,0,혼잡,190723.370949894,185286.261476061
새나래병원,"광주광역시 북구 첨단연신로 101, 2-9층 (신용동)",103.0,22.0,48.0,0,보통,187545.072499609,189762.926040983
아이맘아동병원,"광주광역시 북구 하서로 400, 2,3,4,5층 (양산동)",58.0,33.0,37.0,0,여유,188500.157806914,190151.178692801
광주바로병원,"광주광역시 북구 첨단연신로91번길 42, 첨단써밋센트럴타워 (신용동)",114.0,38.0,54.0,0,보통,187165.498415271,189712.31999955
엔탑이비인후과병원,광주광역시 북구 설죽로 347 (매곡동),49.0,24.0,22.0,0,보통,190699.468774045,187936.768366535
북구우리병원,광주광역시 북구 동문대로 84 (두암동),59.0,19.0,31.0,0,보통,192948.59564108,185776.370618757
두암기독병원,광주광역시 북구 갈마로 27 (풍향동),143.0,42.0,42.0,0,혼잡,193867.55382831,184710.169884451
튼튼정형외과병원,광주광역시 북구 서방로 12 (중흥동),59.0,14.0,33.0,0,보통,192122.592300182,186003.685705838
광주굿모닝병원,광주광역시 북구 북문대로 182 (운암동),124.0,37.0,52.0,0,보통,188215.229250714,187301.916231287
새운암병원,"광주광역시 북구 북문대로 35, 지하1-지상7층 (운암동)",73.0,30.0,4.0,0,혼잡,189118.483685233,186183.171556614
호남권역재활병원,광주광역시 북구 하서로 590 (본촌동),188.0,51.0,61.0,0,보통,189324.118594375,191798.108508527
빛고을여성병원,"광주광역시 북구 하서로 395, 빛고을 여성병원 2~7층 (양산동)",85.0,59.0,54.0,0,여유,188418.689799441,190137.452144316
의료법인가평의료재단 첨단선병원,"광주광역시 북구 첨단연신로 25, 1,2,4,5층 501호 (연제동)",156.0,50.0,65.0,0,보통,187459.108435329,189007.471876615
빛고을생생병원,"광주광역시 북구 각화대로 7, 지1, 1~5층 (각화동)",127.0,39.0,44.0,0,보통,193718.513330798,187052.408357496
힘내라정형외과병원,"광주광역시 북구 북문대로 167, 3층 302호, 4, 5층 (운암동)",50.0,17.0,15.0,0,혼잡,188189.898813384,187112.706497823
